episode,reward,moving_average_100
17519,-134.0,-139.19
17520,-131.0,-139.16
17521,-143.0,-139.16
17522,-133.0,-139.05
17523,-140.0,-138.97
17524,-136.0,-138.97
17525,-141.0,-139.02
17526,-145.0,-139.38
17527,-139.0,-139.32
17528,-136.0,-139.26
17529,-141.0,-139.28
17530,-143.0,-139.3
17531,-143.0,-139.41
17532,-110.0,-139.1
17533,-135.0,-139.06
17534,-134.0,-139.03
17535,-142.0,-139.04
17536,-143.0,-139.11
17537,-134.0,-139.03
17538,-140.0,-139.02
17539,-140.0,-139.09
17540,-135.0,-139.01
17541,-139.0,-138.97
17542,-142.0,-138.92
17543,-137.0,-138.86
17544,-109.0,-138.6
17545,-139.0,-138.56
17546,-140.0,-138.53
17547,-134.0,-138.46
17548,-143.0,-138.48
17549,-142.0,-138.44
17550,-143.0,-138.47
17551,-140.0,-138.51
17552,-141.0,-138.55
17553,-142.0,-138.5
17554,-143.0,-138.52
17555,-135.0,-138.46
17556,-137.0,-138.4
17557,-143.0,-138.46
17558,-143.0,-138.38
17559,-135.0,-138.32
17560,-139.0,-138.3
17561,-139.0,-138.28
17562,-141.0,-138.25
17563,-109.0,-137.96
17564,-141.0,-137.96
17565,-141.0,-138.02
17566,-143.0,-138.02
17567,-139.0,-138.07
17568,-143.0,-138.03
17569,-137.0,-137.99
17570,-110.0,-137.68
17571,-135.0,-137.66
17572,-131.0,-137.53
17573,-143.0,-137.65
17574,-132.0,-137.53
17575,-143.0,-137.55
17576,-135.0,-137.81
17577,-143.0,-137.85
17578,-141.0,-137.84
17579,-140.0,-137.9
17580,-141.0,-137.96
17581,-132.0,-137.95
17582,-139.0,-137.99
17583,-142.0,-138.01
17584,-134.0,-137.91
17585,-133.0,-137.86
17586,-139.0,-137.84
17587,-142.0,-137.85
17588,-139.0,-138.14
17589,-144.0,-138.16
17590,-140.0,-138.18
17591,-134.0,-138.09
17592,-144.0,-138.11
17593,-137.0,-138.05
17594,-134.0,-137.97
17595,-141.0,-138.01
17596,-133.0,-137.93
17597,-139.0,-137.89
17598,-139.0,-137.88
17599,-137.0,-137.85
17600,-139.0,-137.89
17601,-109.0,-137.57
17602,-110.0,-137.2
17603,-143.0,-137.21
17604,-142.0,-137.28
17605,-142.0,-137.29
17606,-133.0,-137.18
17607,-139.0,-137.14
17608,-136.0,-137.07
17609,-141.0,-137.15
17610,-141.0,-137.17
17611,-134.0,-137.12
17612,-135.0,-136.96
17613,-138.0,-136.97
17614,-138.0,-137.0
17615,-142.0,-137.08
17616,-134.0,-137.03
17617,-142.0,-137.03
17618,-135.0,-137.06
17619,-145.0,-137.17
17620,-109.0,-136.95
17621,-139.0,-136.91
17622,-140.0,-136.98
17623,-142.0,-137.0
17624,-139.0,-137.03
17625,-138.0,-137.0
17626,-133.0,-136.88
17627,-136.0,-136.85
17628,-138.0,-136.87
17629,-137.0,-136.83
17630,-139.0,-136.79
17631,-135.0,-136.71
17632,-109.0,-136.7
17633,-110.0,-136.45
17634,-135.0,-136.46
17635,-139.0,-136.43
17636,-136.0,-136.36
17637,-109.0,-136.11
17638,-133.0,-136.04
17639,-143.0,-136.07
17640,-134.0,-136.06
17641,-138.0,-136.05
17642,-143.0,-136.06
17643,-141.0,-136.1
17644,-133.0,-136.34
17645,-146.0,-136.41
17646,-141.0,-136.42
17647,-142.0,-136.5
17648,-139.0,-136.46
17649,-138.0,-136.42
17650,-142.0,-136.41
17651,-141.0,-136.42
17652,-136.0,-136.37
17653,-135.0,-136.3
17654,-109.0,-135.96
17655,-144.0,-136.05
17656,-134.0,-136.02
17657,-141.0,-136.0
17658,-137.0,-135.94
17659,-139.0,-135.98
17660,-141.0,-136.0
17661,-135.0,-135.96
17662,-133.0,-135.88
17663,-109.0,-135.88
17664,-136.0,-135.83
17665,-139.0,-135.81
17666,-141.0,-135.79
17667,-141.0,-135.81
17668,-139.0,-135.77
17669,-133.0,-135.73
17670,-135.0,-135.98
17671,-139.0,-136.02
17672,-142.0,-136.13
17673,-143.0,-136.13
17674,-148.0,-136.29
17675,-141.0,-136.27
17676,-144.0,-136.36
17677,-140.0,-136.33
17678,-141.0,-136.33
17679,-136.0,-136.29
17680,-141.0,-136.29
17681,-137.0,-136.34
17682,-134.0,-136.29
17683,-139.0,-136.26
17684,-109.0,-136.01
17685,-142.0,-136.1
17686,-136.0,-136.07
17687,-142.0,-136.07
17688,-142.0,-136.1
17689,-145.0,-136.11
17690,-135.0,-136.06
17691,-143.0,-136.15
17692,-138.0,-136.09
17693,-143.0,-136.15
17694,-138.0,-136.19
17695,-136.0,-136.14
17696,-135.0,-136.16
17697,-138.0,-136.15
17698,-139.0,-136.15
17699,-140.0,-136.18
17700,-141.0,-136.2
17701,-135.0,-136.46
17702,-110.0,-136.46
17703,-142.0,-136.45
17704,-136.0,-136.39
17705,-141.0,-136.38
17706,-135.0,-136.4
17707,-140.0,-136.41
17708,-139.0,-136.44
17709,-133.0,-136.36
17710,-140.0,-136.35
17711,-141.0,-136.42
17712,-141.0,-136.48
17713,-139.0,-136.49
17714,-142.0,-136.53
17715,-134.0,-136.45
17716,-109.0,-136.2
17717,-109.0,-135.87
17718,-144.0,-135.96
17719,-142.0,-135.93
17720,-147.0,-136.31
17721,-146.0,-136.38
17722,-139.0,-136.37
17723,-141.0,-136.36
17724,-141.0,-136.38
17725,-141.0,-136.41
17726,-142.0,-136.5
17727,-143.0,-136.57
17728,-139.0,-136.58
17729,-141.0,-136.62
17730,-138.0,-136.61
17731,-137.0,-136.63
17732,-135.0,-136.89
17733,-137.0,-137.16
17734,-137.0,-137.18
17735,-140.0,-137.19
17736,-147.0,-137.3
17737,-141.0,-137.62
17738,-138.0,-137.67
17739,-146.0,-137.7
17740,-143.0,-137.79
17741,-136.0,-137.77
17742,-138.0,-137.72
17743,-143.0,-137.74
17744,-142.0,-137.83
17745,-137.0,-137.74
17746,-138.0,-137.71
17747,-138.0,-137.67
17748,-138.0,-137.66
17749,-110.0,-137.38
17750,-139.0,-137.35
17751,-142.0,-137.36
17752,-109.0,-137.09
17753,-141.0,-137.15
17754,-140.0,-137.46
17755,-137.0,-137.39
17756,-139.0,-137.44
17757,-140.0,-137.43
17758,-140.0,-137.46
17759,-138.0,-137.45
17760,-140.0,-137.44
17761,-138.0,-137.47
17762,-140.0,-137.54
17763,-140.0,-137.85
17764,-140.0,-137.89
17765,-109.0,-137.59
17766,-131.0,-137.49
17767,-110.0,-137.18
17768,-137.0,-137.16
17769,-139.0,-137.22
17770,-137.0,-137.24
17771,-133.0,-137.18
17772,-137.0,-137.13
17773,-138.0,-137.08
17774,-109.0,-136.69
17775,-140.0,-136.68
17776,-140.0,-136.64
17777,-137.0,-136.61
17778,-133.0,-136.53
17779,-139.0,-136.56
17780,-138.0,-136.53
17781,-140.0,-136.56
17782,-138.0,-136.6
17783,-138.0,-136.59
17784,-137.0,-136.87
17785,-139.0,-136.84
17786,-131.0,-136.79
17787,-139.0,-136.76
17788,-142.0,-136.76
17789,-132.0,-136.63
17790,-137.0,-136.65
17791,-133.0,-136.55
17792,-109.0,-136.26
17793,-134.0,-136.17
17794,-139.0,-136.18
17795,-133.0,-136.15
17796,-138.0,-136.18
17797,-140.0,-136.2
17798,-137.0,-136.18
17799,-133.0,-136.11
17800,-141.0,-136.11
17801,-134.0,-136.1
17802,-110.0,-136.1
17803,-140.0,-136.08
17804,-134.0,-136.06
17805,-142.0,-136.07
17806,-137.0,-136.09
17807,-131.0,-136.0
17808,-109.0,-135.7
17809,-137.0,-135.74
17810,-109.0,-135.43
17811,-134.0,-135.36
17812,-132.0,-135.27
17813,-138.0,-135.26
17814,-136.0,-135.2
17815,-135.0,-135.21
17816,-133.0,-135.45
17817,-136.0,-135.72
17818,-133.0,-135.61
17819,-142.0,-135.61
17820,-137.0,-135.51
17821,-137.0,-135.42
17822,-140.0,-135.43
17823,-138.0,-135.4
17824,-137.0,-135.36
17825,-140.0,-135.35
17826,-136.0,-135.29
17827,-132.0,-135.18
17828,-140.0,-135.19
17829,-133.0,-135.11
17830,-138.0,-135.11
17831,-139.0,-135.13
17832,-140.0,-135.18
17833,-139.0,-135.2
17834,-134.0,-135.17
17835,-138.0,-135.15
17836,-109.0,-134.77
17837,-139.0,-134.75
17838,-146.0,-134.83
17839,-134.0,-134.71
17840,-138.0,-134.66
17841,-137.0,-134.67
17842,-139.0,-134.68
17843,-137.0,-134.62
17844,-137.0,-134.57
17845,-145.0,-134.65
17846,-110.0,-134.37
17847,-131.0,-134.3
17848,-139.0,-134.31
17849,-138.0,-134.59
17850,-139.0,-134.59
17851,-141.0,-134.58
17852,-133.0,-134.82
17853,-109.0,-134.5
17854,-137.0,-134.47
17855,-138.0,-134.48
17856,-132.0,-134.41
17857,-131.0,-134.32
17858,-139.0,-134.31
17859,-139.0,-134.32
17860,-133.0,-134.25
17861,-113.0,-134.0
17862,-138.0,-133.98
17863,-140.0,-133.98
17864,-137.0,-133.95
17865,-139.0,-134.25
17866,-135.0,-134.29
17867,-139.0,-134.58
17868,-137.0,-134.58
17869,-138.0,-134.57
17870,-137.0,-134.57
17871,-139.0,-134.63
17872,-138.0,-134.64
17873,-110.0,-134.36
17874,-142.0,-134.69
17875,-138.0,-134.67
17876,-139.0,-134.66
17877,-109.0,-134.38
17878,-139.0,-134.44
17879,-134.0,-134.39
17880,-139.0,-134.4
17881,-137.0,-134.37
17882,-139.0,-134.38
17883,-141.0,-134.41
17884,-133.0,-134.37
17885,-135.0,-134.33
17886,-141.0,-134.43
17887,-140.0,-134.44
17888,-136.0,-134.38
17889,-138.0,-134.44
17890,-136.0,-134.43
17891,-133.0,-134.43
17892,-137.0,-134.71
17893,-131.0,-134.68
17894,-138.0,-134.67
17895,-135.0,-134.69
17896,-140.0,-134.71
17897,-140.0,-134.71
17898,-137.0,-134.71
17899,-136.0,-134.74
17900,-134.0,-134.67
17901,-133.0,-134.66
17902,-138.0,-134.94
17903,-137.0,-134.91
17904,-139.0,-134.96
17905,-132.0,-134.86
17906,-141.0,-134.9
17907,-137.0,-134.96
17908,-133.0,-135.2
17909,-140.0,-135.23
17910,-142.0,-135.56
17911,-138.0,-135.6
17912,-110.0,-135.38
17913,-137.0,-135.37
17914,-133.0,-135.34
17915,-138.0,-135.37
17916,-138.0,-135.42
17917,-109.0,-135.15
17918,-140.0,-135.22
17919,-138.0,-135.18
17920,-135.0,-135.16
17921,-136.0,-135.15
17922,-136.0,-135.11
17923,-131.0,-135.04
17924,-135.0,-135.02
17925,-135.0,-134.97
17926,-138.0,-134.99
17927,-136.0,-135.03
17928,-140.0,-135.03
17929,-132.0,-135.02
17930,-131.0,-134.95
17931,-109.0,-134.65
17932,-133.0,-134.58
17933,-131.0,-134.5
17934,-139.0,-134.55
17935,-137.0,-134.54
17936,-139.0,-134.84
17937,-136.0,-134.81
17938,-132.0,-134.67
17939,-139.0,-134.72
17940,-131.0,-134.65
17941,-140.0,-134.68
17942,-137.0,-134.66
17943,-140.0,-134.69
17944,-135.0,-134.67
17945,-133.0,-134.55
17946,-109.0,-134.54
17947,-137.0,-134.6
17948,-139.0,-134.6
17949,-135.0,-134.57
17950,-134.0,-134.52
17951,-135.0,-134.46
17952,-136.0,-134.49
17953,-133.0,-134.73
17954,-145.0,-134.81
17955,-139.0,-134.82
17956,-139.0,-134.89
17957,-138.0,-134.96
17958,-140.0,-134.97
17959,-133.0,-134.91
17960,-141.0,-134.99
17961,-131.0,-135.17
17962,-139.0,-135.18
17963,-139.0,-135.17
17964,-137.0,-135.17
17965,-138.0,-135.16
17966,-137.0,-135.18
17967,-132.0,-135.11
17968,-134.0,-135.08
17969,-137.0,-135.07
17970,-137.0,-135.07
17971,-132.0,-135.0
17972,-134.0,-134.96
17973,-138.0,-135.24
17974,-137.0,-135.19
17975,-137.0,-135.18
17976,-133.0,-135.12
17977,-140.0,-135.43
17978,-140.0,-135.44
17979,-133.0,-135.43
17980,-141.0,-135.45
17981,-109.0,-135.17
17982,-110.0,-134.88
17983,-139.0,-134.86
17984,-141.0,-134.94
17985,-137.0,-134.96
17986,-138.0,-134.93
17987,-144.0,-134.97
17988,-135.0,-134.96
17989,-137.0,-134.95
17990,-139.0,-134.98
17991,-139.0,-135.04
17992,-137.0,-135.04
17993,-110.0,-134.83
17994,-133.0,-134.78
17995,-140.0,-134.83
17996,-109.0,-134.52
17997,-132.0,-134.44
17998,-140.0,-134.47
17999,-139.0,-134.5
18000,-135.0,-134.51
18001,-133.0,-134.51
18002,-139.0,-134.52
18003,-139.0,-134.54
18004,-138.0,-134.53
18005,-133.0,-134.54
18006,-140.0,-134.53
18007,-143.0,-134.59
18008,-140.0,-134.66
18009,-132.0,-134.58
18010,-137.0,-134.53
18011,-140.0,-134.55
18012,-135.0,-134.8
18013,-138.0,-134.81
18014,-132.0,-134.8
18015,-133.0,-134.75
18016,-144.0,-134.81
18017,-137.0,-135.09
18018,-138.0,-135.07
18019,-134.0,-135.03
18020,-140.0,-135.08
18021,-139.0,-135.11
18022,-132.0,-135.07
18023,-139.0,-135.15
18024,-109.0,-134.89
18025,-137.0,-134.91
18026,-140.0,-134.93
18027,-110.0,-134.67
18028,-132.0,-134.59
18029,-137.0,-134.64
18030,-138.0,-134.71
18031,-137.0,-134.99
18032,-134.0,-135.0
18033,-131.0,-135.0
18034,-139.0,-135.0
18035,-132.0,-134.95
18036,-132.0,-134.88
18037,-138.0,-134.9
18038,-140.0,-134.98
18039,-137.0,-134.96
18040,-137.0,-135.02
18041,-136.0,-134.98
18042,-140.0,-135.01
18043,-145.0,-135.06
18044,-138.0,-135.09
18045,-140.0,-135.16
18046,-139.0,-135.46
18047,-146.0,-135.55
18048,-137.0,-135.53
18049,-132.0,-135.5
18050,-141.0,-135.57
18051,-135.0,-135.57
18052,-138.0,-135.59
18053,-139.0,-135.65
18054,-137.0,-135.57
18055,-143.0,-135.61
18056,-139.0,-135.61
18057,-140.0,-135.63
18058,-137.0,-135.6
18059,-137.0,-135.64
18060,-133.0,-135.56
18061,-131.0,-135.56
18062,-135.0,-135.52
18063,-137.0,-135.5
18064,-137.0,-135.5
18065,-132.0,-135.44
18066,-136.0,-135.43
18067,-138.0,-135.49
18068,-110.0,-135.25
18069,-139.0,-135.27
18070,-136.0,-135.26
18071,-141.0,-135.35
18072,-109.0,-135.1
18073,-134.0,-135.06
18074,-138.0,-135.07
18075,-139.0,-135.09
18076,-144.0,-135.2
18077,-133.0,-135.13
18078,-133.0,-135.06
18079,-136.0,-135.09
18080,-134.0,-135.02
18081,-141.0,-135.34
18082,-139.0,-135.63
18083,-137.0,-135.61
18084,-140.0,-135.6
18085,-145.0,-135.68
18086,-134.0,-135.64
18087,-139.0,-135.59
18088,-136.0,-135.6
18089,-140.0,-135.63
18090,-134.0,-135.58
18091,-139.0,-135.58
18092,-140.0,-135.61
18093,-139.0,-135.9
18094,-133.0,-135.9
18095,-111.0,-135.61
18096,-138.0,-135.9
18097,-139.0,-135.97
18098,-134.0,-135.91
18099,-138.0,-135.9
18100,-138.0,-135.93
18101,-134.0,-135.94
18102,-133.0,-135.88
18103,-139.0,-135.88
18104,-137.0,-135.87
18105,-133.0,-135.87
18106,-139.0,-135.86
18107,-135.0,-135.78
18108,-134.0,-135.72
18109,-134.0,-135.74
18110,-133.0,-135.7
18111,-137.0,-135.67
18112,-136.0,-135.68
18113,-138.0,-135.68
18114,-133.0,-135.69
18115,-136.0,-135.72
18116,-135.0,-135.63
18117,-132.0,-135.58
18118,-140.0,-135.6
18119,-138.0,-135.64
18120,-140.0,-135.64
18121,-139.0,-135.64
18122,-135.0,-135.67
18123,-138.0,-135.66
18124,-133.0,-135.9
18125,-138.0,-135.91
18126,-110.0,-135.61
18127,-136.0,-135.87
18128,-138.0,-135.93
18129,-139.0,-135.95
18130,-133.0,-135.9
18131,-135.0,-135.88
18132,-131.0,-135.85
18133,-143.0,-135.97
18134,-139.0,-135.97
18135,-135.0,-136.0
18136,-138.0,-136.06
18137,-139.0,-136.07
18138,-133.0,-136.0
18139,-136.0,-135.99
18140,-132.0,-135.94
18141,-134.0,-135.92
18142,-110.0,-135.62
18143,-132.0,-135.49
18144,-109.0,-135.2
18145,-144.0,-135.24
18146,-138.0,-135.23
18147,-133.0,-135.1
18148,-137.0,-135.1
18149,-137.0,-135.15
18150,-141.0,-135.15
18151,-134.0,-135.14
18152,-138.0,-135.14
18153,-135.0,-135.1
18154,-109.0,-134.82
18155,-139.0,-134.78
18156,-145.0,-134.84
18157,-131.0,-134.75
18158,-132.0,-134.7
18159,-136.0,-134.69
18160,-148.0,-134.84
18161,-140.0,-134.93
18162,-108.0,-134.66
18163,-138.0,-134.67
18164,-136.0,-134.66
18165,-137.0,-134.71
18166,-137.0,-134.72
18167,-137.0,-134.71
18168,-132.0,-134.93
18169,-135.0,-134.89
18170,-138.0,-134.91
18171,-132.0,-134.82
18172,-109.0,-134.82
18173,-134.0,-134.82
18174,-140.0,-134.84
18175,-135.0,-134.8
18176,-109.0,-134.45
18177,-137.0,-134.49
18178,-140.0,-134.56
18179,-133.0,-134.53
18180,-138.0,-134.57
18181,-138.0,-134.54
18182,-135.0,-134.5
18183,-140.0,-134.53
18184,-109.0,-134.22
18185,-133.0,-134.1
18186,-141.0,-134.17
18187,-137.0,-134.15
18188,-137.0,-134.16
18189,-133.0,-134.09
18190,-139.0,-134.14
18191,-138.0,-134.13
18192,-140.0,-134.13
18193,-108.0,-133.82
18194,-139.0,-133.88
18195,-140.0,-134.17
18196,-136.0,-134.15
18197,-109.0,-133.85
18198,-132.0,-133.83
18199,-135.0,-133.8
18200,-132.0,-133.74
18201,-139.0,-133.79
18202,-135.0,-133.81
18203,-139.0,-133.81
18204,-136.0,-133.8
18205,-110.0,-133.57
18206,-141.0,-133.59
18207,-133.0,-133.57
18208,-138.0,-133.61
18209,-142.0,-133.69
18210,-111.0,-133.47
18211,-137.0,-133.47
18212,-138.0,-133.49
18213,-139.0,-133.5
18214,-140.0,-133.57
18215,-142.0,-133.63
18216,-135.0,-133.63
18217,-138.0,-133.69
18218,-142.0,-133.71
18219,-138.0,-133.71
18220,-141.0,-133.72
18221,-138.0,-133.71
18222,-138.0,-133.74
18223,-139.0,-133.75
18224,-141.0,-133.83
18225,-139.0,-133.84
18226,-140.0,-134.14
18227,-138.0,-134.16
18228,-142.0,-134.2
18229,-138.0,-134.19
18230,-133.0,-134.19
18231,-140.0,-134.24
18232,-138.0,-134.31
18233,-138.0,-134.26
18234,-133.0,-134.2
18235,-140.0,-134.25
18236,-136.0,-134.23
18237,-136.0,-134.2
18238,-140.0,-134.27
18239,-141.0,-134.32
18240,-140.0,-134.4
18241,-112.0,-134.18
18242,-132.0,-134.4
18243,-137.0,-134.45
18244,-138.0,-134.74
18245,-139.0,-134.69
18246,-110.0,-134.41
18247,-137.0,-134.45
18248,-140.0,-134.48
18249,-137.0,-134.48
18250,-142.0,-134.49
18251,-139.0,-134.54
18252,-139.0,-134.55
18253,-139.0,-134.59
18254,-135.0,-134.85
18255,-137.0,-134.83
18256,-135.0,-134.73
18257,-136.0,-134.78
18258,-134.0,-134.8
18259,-133.0,-134.77
18260,-141.0,-134.7
18261,-140.0,-134.7
18262,-130.0,-134.92
18263,-131.0,-134.85
18264,-138.0,-134.87
18265,-142.0,-134.92
18266,-134.0,-134.89
18267,-137.0,-134.89
18268,-138.0,-134.95
18269,-136.0,-134.96
18270,-140.0,-134.98
18271,-147.0,-135.13
18272,-135.0,-135.39
18273,-132.0,-135.37
18274,-138.0,-135.35
18275,-135.0,-135.35
18276,-133.0,-135.59
18277,-134.0,-135.56
18278,-138.0,-135.54
18279,-138.0,-135.59
18280,-138.0,-135.59
18281,-132.0,-135.53
18282,-133.0,-135.51
18283,-112.0,-135.23
18284,-140.0,-135.54
18285,-142.0,-135.63
18286,-134.0,-135.56
18287,-141.0,-135.6
18288,-135.0,-135.58
18289,-140.0,-135.65
18290,-138.0,-135.64
18291,-141.0,-135.67
18292,-144.0,-135.71
18293,-139.0,-136.02
18294,-141.0,-136.04
18295,-137.0,-136.01
18296,-110.0,-135.75
18297,-138.0,-136.04
18298,-139.0,-136.11
18299,-137.0,-136.13
18300,-138.0,-136.19
18301,-139.0,-136.19
18302,-134.0,-136.18
18303,-138.0,-136.17
18304,-139.0,-136.2
18305,-141.0,-136.51
18306,-142.0,-136.52
18307,-141.0,-136.6
18308,-140.0,-136.62
18309,-138.0,-136.58
18310,-138.0,-136.85
18311,-140.0,-136.88
18312,-138.0,-136.88
18313,-142.0,-136.91
18314,-137.0,-136.88
18315,-136.0,-136.82
18316,-139.0,-136.86
18317,-141.0,-136.89
18318,-140.0,-136.87
18319,-140.0,-136.89
18320,-137.0,-136.85
18321,-109.0,-136.56
18322,-139.0,-136.57
18323,-138.0,-136.56
18324,-139.0,-136.54
18325,-140.0,-136.55
18326,-133.0,-136.48
18327,-138.0,-136.48
18328,-142.0,-136.48
18329,-133.0,-136.43
18330,-139.0,-136.49
18331,-133.0,-136.42
18332,-140.0,-136.44
18333,-135.0,-136.41
18334,-139.0,-136.47
18335,-134.0,-136.41
18336,-135.0,-136.4
18337,-139.0,-136.43
18338,-132.0,-136.35
18339,-140.0,-136.34
18340,-135.0,-136.29
18341,-135.0,-136.52
18342,-138.0,-136.58
18343,-142.0,-136.63
18344,-137.0,-136.62
18345,-137.0,-136.6
18346,-138.0,-136.88
18347,-140.0,-136.91
18348,-133.0,-136.84
18349,-110.0,-136.57
18350,-137.0,-136.52
18351,-139.0,-136.52
18352,-139.0,-136.52
18353,-137.0,-136.5
18354,-139.0,-136.54
18355,-139.0,-136.56
18356,-133.0,-136.54
18357,-141.0,-136.59
18358,-132.0,-136.57
18359,-141.0,-136.65
18360,-140.0,-136.64
18361,-140.0,-136.64
18362,-141.0,-136.75
18363,-142.0,-136.86
18364,-140.0,-136.88
18365,-139.0,-136.85
18366,-139.0,-136.9
18367,-110.0,-136.63
18368,-138.0,-136.63
18369,-139.0,-136.66
18370,-111.0,-136.37
18371,-142.0,-136.32
18372,-110.0,-136.07
18373,-139.0,-136.14
18374,-138.0,-136.14
18375,-136.0,-136.15
18376,-110.0,-135.92
18377,-133.0,-135.91
18378,-134.0,-135.87
18379,-141.0,-135.9
18380,-142.0,-135.94
18381,-143.0,-136.05
18382,-135.0,-136.07
18383,-134.0,-136.29
18384,-141.0,-136.3
18385,-139.0,-136.27
18386,-140.0,-136.33
18387,-139.0,-136.31
18388,-111.0,-136.07
18389,-139.0,-136.06
18390,-112.0,-135.8
18391,-111.0,-135.5
18392,-112.0,-135.18
18393,-135.0,-135.14
18394,-141.0,-135.14
18395,-139.0,-135.16
18396,-112.0,-135.18
18397,-134.0,-135.14
18398,-142.0,-135.17
18399,-140.0,-135.2
18400,-139.0,-135.21
18401,-141.0,-135.23
18402,-140.0,-135.29
18403,-140.0,-135.31
18404,-140.0,-135.32
18405,-137.0,-135.28
18406,-139.0,-135.25
18407,-133.0,-135.17
18408,-136.0,-135.13
18409,-142.0,-135.17
18410,-139.0,-135.18
18411,-134.0,-135.12
18412,-142.0,-135.16
18413,-139.0,-135.13
18414,-138.0,-135.14
18415,-142.0,-135.2
18416,-140.0,-135.21
18417,-118.0,-134.98
18418,-111.0,-134.69
18419,-139.0,-134.68
18420,-135.0,-134.66
18421,-139.0,-134.96
18422,-140.0,-134.97
18423,-133.0,-134.92
18424,-134.0,-134.87
18425,-138.0,-134.85
18426,-136.0,-134.88
18427,-133.0,-134.83
18428,-141.0,-134.82
18429,-142.0,-134.91
18430,-133.0,-134.85
18431,-139.0,-134.91
18432,-143.0,-134.94
18433,-137.0,-134.96
18434,-135.0,-134.92
18435,-135.0,-134.93
18436,-142.0,-135.0
18437,-142.0,-135.03
18438,-139.0,-135.1
18439,-140.0,-135.1
18440,-111.0,-134.86
18441,-111.0,-134.62
18442,-111.0,-134.35
18443,-143.0,-134.36
18444,-134.0,-134.33
18445,-141.0,-134.37
18446,-110.0,-134.09
18447,-139.0,-134.08
18448,-138.0,-134.13
18449,-134.0,-134.37
18450,-120.0,-134.2
18451,-137.0,-134.18
18452,-138.0,-134.17
18453,-140.0,-134.2
18454,-140.0,-134.21
18455,-141.0,-134.23
18456,-135.0,-134.25
18457,-139.0,-134.23
18458,-142.0,-134.33
18459,-139.0,-134.31
18460,-134.0,-134.25
18461,-111.0,-133.96
18462,-134.0,-133.89
18463,-141.0,-133.88
18464,-140.0,-133.88
18465,-140.0,-133.89
18466,-138.0,-133.88
18467,-139.0,-134.17
18468,-135.0,-134.14
18469,-141.0,-134.16
18470,-136.0,-134.41
18471,-134.0,-134.33
18472,-142.0,-134.65
18473,-148.0,-134.74
18474,-136.0,-134.72
18475,-135.0,-134.71
18476,-141.0,-135.02
18477,-140.0,-135.09
18478,-145.0,-135.2
18479,-138.0,-135.17
18480,-143.0,-135.18
18481,-140.0,-135.15
18482,-139.0,-135.19
18483,-145.0,-135.3
18484,-142.0,-135.31
18485,-141.0,-135.33
18486,-113.0,-135.06
18487,-113.0,-134.8
18488,-137.0,-135.06
18489,-134.0,-135.01
18490,-147.0,-135.36
18491,-137.0,-135.62
18492,-112.0,-135.62
18493,-139.0,-135.66
18494,-138.0,-135.63
18495,-142.0,-135.66
18496,-146.0,-136.0
18497,-141.0,-136.07
18498,-139.0,-136.04
18499,-145.0,-136.09
18500,-132.0,-136.02
18501,-138.0,-135.99
18502,-132.0,-135.91
18503,-110.0,-135.61
18504,-133.0,-135.54
18505,-142.0,-135.59
18506,-134.0,-135.54
18507,-142.0,-135.63
18508,-137.0,-135.64
18509,-136.0,-135.58
18510,-137.0,-135.56
18511,-146.0,-135.68
18512,-136.0,-135.62
18513,-137.0,-135.6
18514,-137.0,-135.59
18515,-138.0,-135.55
18516,-133.0,-135.48
18517,-140.0,-135.7
18518,-145.0,-136.04
18519,-134.0,-135.99
18520,-112.0,-135.76
18521,-142.0,-135.79
18522,-141.0,-135.8
18523,-112.0,-135.59
18524,-141.0,-135.66
18525,-112.0,-135.4
18526,-140.0,-135.44
18527,-143.0,-135.54
18528,-112.0,-135.25
18529,-137.0,-135.2
18530,-142.0,-135.29
18531,-141.0,-135.31
18532,-140.0,-135.28
18533,-140.0,-135.31
18534,-138.0,-135.34
18535,-134.0,-135.33
18536,-140.0,-135.31
18537,-142.0,-135.31
18538,-141.0,-135.33
18539,-134.0,-135.27
18540,-149.0,-135.65
18541,-138.0,-135.92
18542,-143.0,-136.24
18543,-140.0,-136.21
18544,-136.0,-136.23
18545,-143.0,-136.25
18546,-135.0,-136.5
18547,-135.0,-136.46
18548,-139.0,-136.47
18549,-141.0,-136.54
18550,-111.0,-136.45
18551,-137.0,-136.45
18552,-142.0,-136.49
18553,-112.0,-136.21
18554,-113.0,-135.94
18555,-144.0,-135.97
18556,-135.0,-135.97
18557,-136.0,-135.94
18558,-146.0,-135.98
18559,-142.0,-136.01
18560,-135.0,-136.02
18561,-135.0,-136.26
18562,-144.0,-136.36
18563,-134.0,-136.29
18564,-139.0,-136.28
18565,-142.0,-136.3
18566,-135.0,-136.27
18567,-143.0,-136.31
18568,-142.0,-136.38
18569,-143.0,-136.4
18570,-143.0,-136.47
18571,-137.0,-136.5
18572,-114.0,-136.22
18573,-137.0,-136.11
18574,-135.0,-136.1
18575,-112.0,-135.87
18576,-143.0,-135.89
18577,-140.0,-135.89
18578,-133.0,-135.77
18579,-136.0,-135.75
18580,-142.0,-135.74
18581,-144.0,-135.78
18582,-142.0,-135.81
18583,-141.0,-135.77
18584,-139.0,-135.74
18585,-139.0,-135.72
18586,-143.0,-136.02
18587,-134.0,-136.23
18588,-140.0,-136.26
18589,-110.0,-136.02
18590,-111.0,-135.66
18591,-110.0,-135.39
18592,-144.0,-135.71
18593,-139.0,-135.71
